Country,Year,Domestic credit to private sector (% of GDP),GDP growth (annual %),Gross capital formation (annual % growth),Gross fixed capital formation (annual % growth),GDP per capita (constant LCU),GDP (constant LCU),GDP per capita (constant 2015 US$),Gross fixed capital formation (constant LCU),GDP per capita (current LCU),General government final consumption expenditure (% of GDP),Trade (% of GDP),"Inflation, GDP deflator (annual %)"
Saudi Arabia,2002.0,28.94838948,-2.819174403,22.59986656,1.836143709,60347.39689,1.36526E+12,15561.48161,1.62861E+11,31428.59736,25.95094777,64.59277916,5.956846668
Saudi Arabia,2003.0,28.23332036,11.24206139,-0.170556751,14.84540417,65602.26691,1.51875E+12,16916.52868,1.87038E+11,34956.76453,24.48451915,69.83119598,2.316558657
Saudi Arabia,2004.0,32.35424321,7.958441666,18.45309214,22.95752348,69293.80549,1.63962E+12,17868.44728,2.29977E+11,41006.31221,22.85909254,75.08279902,11.05648382
Saudi Arabia,2005.0,35.41890813,5.573850122,15.78263826,22.93463048,70949.74005,1.73101E+12,18295.45485,2.82722E+11,50446.31942,21.34027589,81.95405315,20.14961279
Saudi Arabia,2006.0,33.72458657,2.788402224,26.19527037,20.10928629,70097.42883,1.77927E+12,18075.67362,3.39575E+11,55608.01471,22.03924773,89.94460415,11.57236146
Saudi Arabia,2007.0,37.07158222,1.847130255,20.44654614,20.64547733,68641.46829,1.81214E+12,17700.23235,4.09682E+11,59046.3356,20.66207111,94.86330036,8.435399495
Saudi Arabia,2008.0,37.6843233,6.249772752,24.81170918,12.08180764,70174.19015,1.92539E+12,18095.46767,4.59179E+11,71043.21506,17.7042537,96.10264222,17.68979654
Saudi Arabia,2009.0,45.62979785,-2.059249189,-3.69538063,-4.71537051,66204.14286,1.88575E+12,17071.73142,4.37527E+11,56492.3673,22.18699496,84.85833511,-15.71323043
Saudi Arabia,2010.0,39.16420608,5.039492888,12.05378682,10.60362321,67346.05437,1.98078E+12,17366.19043,4.83921E+11,67346.05437,20.20282573,82.54976178,17.1913057
Saudi Arabia,2011.0,33.82879748,10.99376163,12.41410499,15.63427318,72917.75803,2.19854E+12,18802.93781,5.59579E+11,84155.89179,19.23488261,84.86136426,15.41206705
Saudi Arabia,2012.0,36.05138877,5.427394266,2.911975585,5.008209467,75202.68237,2.31786E+12,19392.13983,5.87603E+11,90259.51243,19.81277477,82.85040975,3.994035714
Saudi Arabia,2013.0,39.83368605,2.850342991,0.933326002,5.717526109,75722.38218,2.38393E+12,19526.15222,6.212E+11,89795.67117,22.23288894,81.91720176,-1.19669297
Saudi Arabia,2014.0,43.69772333,4.027651215,6.20380148,7.681283518,77195.41114,2.47995E+12,19905.99484,6.68916E+11,89485.50445,25.71181029,79.56166856,-2.247004779
Saudi Arabia,2015.0,54.64603723,4.690145073,5.596596103,4.001351644,79275.45776,2.59626E+12,20442.36606,6.95682E+11,76658.87274,29.32163744,69.50388386,-16.58148311
South Africa,1997.0,102.3654612,2.600000001,2.944509071,5.741871094,58209.70794,2.63603E+12,4565.216658,3.64285E+11,17194.29484,17.49187682,42.30133443,8.137432919
South Africa,1998.0,103.7189432,0.5,3.340042133,4.765284943,57777.19564,2.64921E+12,4531.295987,3.81645E+11,18444.78592,17.10002618,44.03574534,8.075738373
South Africa,1999.0,118.1744005,2.399999997,-3.129855546,-7.595106511,58509.85138,2.71279E+12,4588.756028,3.52658E+11,19965.42206,16.81053119,42.25829602,6.888834101
South Africa,2000.0,117.0953665,4.200000001,3.512802321,3.865708867,60383.05039,2.82673E+12,4735.665532,3.66291E+11,22496.57252,16.56721541,46.22072174,9.182191416
South Africa,2001.0,121.0697456,2.7,0.478586917,2.848890535,61466.58966,2.90305E+12,4820.644339,3.76726E+11,24686.58974,16.62185122,49.17094519,7.800474963
South Africa,2002.0,97.31737283,3.700374404,8.895937859,3.49260993,63163.60721,3.01047E+12,4953.736447,3.89884E+11,28548.80512,16.78038803,53.46550163,12.53795791
South Africa,2003.0,102.7677012,2.949075468,11.44103302,10.23701309,64428.13865,3.09925E+12,5052.90994,4.29796E+11,30982.81918,16.86632097,45.72386257,6.395763587
South Africa,2004.0,112.8209134,4.554559907,15.97665462,12.87698092,66735.45862,3.24041E+12,5233.866277,4.85141E+11,34031.46224,17.00443898,45.64357522,6.04217159
South Africa,2005.0,122.283168,5.277051973,6.483119891,10.98373651,69596.25526,3.41141E+12,5458.230166,5.38428E+11,37476.70958,16.14889853,47.4277814,5.597009781
South Africa,2006.0,139.0073677,5.603806459,12.76722114,12.14465244,72791.4904,3.60258E+12,5708.823086,6.03818E+11,41574.47776,15.86074039,53.76814127,6.064637015
South Africa,2007.0,142.4220455,5.360474054,8.629502855,13.7587117,75919.8104,3.79569E+12,5954.168048,6.86895E+11,46936.66398,15.88649786,57.12513914,8.245764766
South Africa,2008.0,125.9558803,3.191043886,8.798257207,12.82251684,77459.77139,3.91682E+12,6074.942672,7.74973E+11,51648.15359,17.07245382,65.9745238,7.850331729
South Africa,2009.0,121.0945463,-1.538089135,-8.421635857,-6.676750111,75366.68755,3.85657E+12,5910.788246,7.2323E+11,54605.93848,17.79363314,49.58753533,8.663041832
South Africa,2010.0,124.0938999,3.039732881,0.764004963,-3.912252008,76736.65474,3.9738E+12,6018.230754,6.94935E+11,59005.84847,17.9960636,50.40608716,6.128432432
South Africa,2011.0,118.970676,3.168556279,11.73235673,6.843509683,78174.17648,4.09971E+12,6130.971367,7.42493E+11,63440.80995,18.19514319,54.63635044,5.539056432
South Africa,2012.0,125.1677855,2.396232385,-0.715529289,1.75743846,78990.49403,4.19795E+12,6194.992759,7.55542E+11,67106.64824,18.82054526,55.58261719,4.685206388
South Africa,2013.0,127.0292725,2.485468008,5.004439456,5.357868834,79858.96429,4.30229E+12,6263.104334,7.96023E+11,71809.36599,19.08137455,58.87502763,5.844111401
South Africa,2014.0,128.8383748,1.413826452,-3.22085533,-1.317289487,79721.43069,4.36312E+12,6252.317977,7.85537E+11,75532.74141,19.31406259,59.49957406,5.366546185
South Africa,2015.0,127.2032442,1.321862237,4.00533113,1.349581525,79117.19955,4.42079E+12,6204.929901,7.96138E+11,79117.19969,18.98507133,56.72667614,5.545528123
Thailand,1997.0,..,-2.753575153,..,-21.78965443,85390.67336,5.2079E+12,3598.93112,2.12114E+12,77231.98706,12.08383312,95.05179065,4.421168366
Thailand,1998.0,..,-7.634035286,..,-44.02647253,77906.08299,4.81033E+12,3283.480683,1.18728E+12,76144.40808,13.06449167,100.2404737,8.063710457
Thailand,1999.0,..,4.572307751,..,-4.489344534,80558.25497,5.03027E+12,3395.260856,1.13398E+12,76707.60167,13.5690524,100.7062887,-2.576952978
Thailand,2000.0,..,4.455247043,..,3.091861652,83314.80927,5.25438E+12,3511.440395,1.16904E+12,80388.34754,13.57596522,121.2979554,1.331049959
Thailand,2001.0,..,3.44424901,..,1.834927522,85394.58323,5.43536E+12,3599.095907,1.19049E+12,83975.02073,13.47449701,120.2679663,1.917532245
Thailand,2002.0,..,6.149036052,..,6.192161372,89837.21925,5.76958E+12,3786.338148,1.26421E+12,89837.21925,13.17238453,114.969743,1.690458056
Thailand,2003.0,..,7.189243303,..,12.63860478,95471.71374,6.18437E+12,4023.813235,1.42398E+12,97523.92502,12.9255475,116.6928197,2.149549016
Thailand,2004.0,..,6.289342143,..,15.864785,100646.2356,6.57332E+12,4241.902014,1.6499E+12,106479.2198,13.11369024,127.4118737,3.569259426
Thailand,2005.0,..,4.187638429,..,14.27938488,104048.1388,6.84859E+12,4385.280849,1.88549E+12,115682.9789,13.65362337,137.8538668,5.091556183
Thailand,2006.0,..,4.967810892,..,2.613006373,108396.66,7.18882E+12,4568.556464,1.93476E+12,126669.2426,13.50226245,134.0869462,5.104213273
Thailand,2007.0,106.3625511,5.435151691,..,1.754843885,113420.7117,7.57954E+12,4780.303432,1.96871E+12,135818.373,13.92594847,129.873227,2.473337742
Thailand,2008.0,105.7597639,1.725698849,..,2.335843097,114518.6346,7.71034E+12,4826.577208,2.0147E+12,144173.2198,14.34195099,140.4370115,5.133780352
Thailand,2009.0,108.9833527,-0.690618232,..,-10.87071654,112913.6766,7.65709E+12,4758.933601,1.79569E+12,142429.532,15.98005191,119.2694189,0.194772131
Thailand,2010.0,115.7475686,7.513390533,..,11.59925043,120584.9866,8.2324E+12,5082.253643,2.00397E+12,158313.5724,15.80081503,127.2505226,4.080989227
Thailand,2011.0,130.672938,0.840132083,..,4.869381842,120815.2403,8.30156E+12,5091.958066,2.10155E+12,164553.0153,16.14178096,139.6754072,3.74309812
Thailand,2012.0,136.2309986,7.242796202,..,10.72664393,128733.4766,8.90282E+12,5425.685227,2.32698E+12,178685.2797,16.3529827,137.6749385,1.909144442
Thailand,2013.0,142.3632027,2.687495563,..,-1.011483564,131392.2203,9.14209E+12,5537.742376,2.30344E+12,185619.6823,16.36348545,132.4622742,1.778745892
Thailand,2014.0,145.5642258,0.984468864,..,-2.210866265,131960.5998,9.23209E+12,5561.697671,2.25252E+12,189109.8581,16.91636111,130.9054954,1.441465365
Thailand,2015.0,149.3732535,3.134047249,..,4.366230636,135450.7102,9.52143E+12,5708.794147,2.35087E+12,195513.1644,17.12115127,124.8396622,0.722113573
Tunisia,1997.0,58.9446246,5.440943501,5.234559047,8.572505364,4933.617038,47155255100,2515.06682,8663558700,2400.452482,16.337596,80.50071044,14.12533653
Tunisia,1998.0,59.91141275,4.783762478,4.421514379,5.799929537,5105.951723,49411050500,2602.919858,9166039000,2565.580272,16.42855704,79.97945826,3.271675976
Tunisia,1999.0,59.46891512,6.054634479,3.970062733,8.499940923,5353.734195,52402709000,2729.234785,9945146900,2780.508143,16.27473747,77.90511394,3.361418958
Tunisia,2000.0,59.98880863,4.709972914,2.596820386,4.299680078,5546.255917,54870862400,2827.378802,10372756400,2975.079336,16.67119667,82.63911067,3.283579412
Tunisia,2001.0,61.51107842,3.796271662,12.37038623,12.8056984,5698.169937,56953909400,2904.821763,11701060300,3176.189027,16.57164277,89.55220119,3.913577646
Tunisia,2002.0,62.30334456,1.322557148,-2.955919956,-1.700291212,5716.658446,57707157400,2914.246863,11502108200,3259.299736,17.22672729,85.34217597,2.284802833
Tunisia,2003.0,60.74814549,4.702399533,-1.490767304,-1.772301186,5927.209711,60420778500,3021.582008,11298256200,3470.070723,17.20115794,82.39034071,2.684756267
Tunisia,2004.0,58.9507808,6.235790722,1.244991616,0.999925989,6236.600133,64188491800,3179.303529,11411230400,3773.576656,16.92238372,86.9253447,3.35160946
Tunisia,2005.0,58.29170548,3.486545543,2.046373278,2.700564174,6394.325486,66426452800,3259.709001,11719398000,4030.575037,16.91934752,90.25124788,4.175836077
Tunisia,2006.0,57.32979137,5.244099832,8.150225012,9.456315077,6668.530121,69909922300,3399.493458,12827621200,4364.567831,16.70899244,93.94093041,3.833826387
Tunisia,2007.0,57.8418835,6.709520975,6.915019735,6.298991741,7050.8278,74600543200,3594.381751,13635632000,4712.914782,16.64109737,104.059401,2.126476563
Tunisia,2008.0,59.88464391,4.237781475,3.983394062,5.3000763,7280.822518,77761951200,3711.628809,14358330900,5175.209122,16.13259229,114.3436602,6.340324252
Tunisia,2009.0,62.24744364,3.043450124,5.534185279,3.483813707,7429.975213,80128597400,3787.664098,14858548400,5440.88073,16.63116168,93.01687879,3.023044971
Tunisia,2010.0,65.88837818,2.971132751,44.05196447,40.38475252,7573.092914,82509324400,3860.622858,20859136400,6070.584447,15.15364473,100.1510098,9.465024549
Tunisia,2011.0,72.81949808,-2.046633895,-19.41088119,-13.14392047,7325.670109,80820660600,3734.491283,18117428100,6140.677821,16.43109634,100.1063793,4.57111406
Tunisia,2012.0,72.60676389,4.216677115,8.873312389,6.424569721,7537.65169,84228606900,3842.555577,19281394900,6612.919926,16.65698509,101.5507239,4.661810781
Tunisia,2013.0,73.11047041,2.429930964,5.524840012,0.527322844,7634.790763,86275303900,3892.075282,19383070100,6999.576294,17.30274422,98.9548386,4.50027019
Tunisia,2014.0,73.94690035,3.090328031,-2.614168926,-12.81225001,7782.124287,88941493800,3967.18319,16899662700,7467.458947,17.71245132,95.53384045,4.664660474
Tunisia,2015.0,74.79176568,0.967703108,1.330158885,11.49216605,7769.847771,89802183400,3960.924849,18841800000,7769.849207,17.9055747,87.24853066,4.213840076
Uruguay,1997.0,25.90578431,8.547683201,8.234311018,10.10365267,327047.0847,1.06129E+12,11064.29899,1.70459E+11,69742.2073,11.04162636,37.70639708,27.4851661
Uruguay,1998.0,40.521269,4.518890097,6.852440204,7.567522463,339980.5929,1.10925E+12,11501.85129,1.83358E+11,81478.61787,10.89804101,35.6400154,12.38390546
Uruguay,1999.0,43.5957665,-1.52094592,-15.45624498,-9.996616092,333147.3472,1.09238E+12,11270.67639,1.65029E+11,82941.20724,12.19134738,33.38644895,3.882996065
Uruguay,2000.0,45.09422693,-1.929930635,-7.146185078,-8.971513244,325401.8228,1.0713E+12,11008.63829,1.50223E+11,83880.15697,12.35604875,36.71373815,3.539308493
Uruguay,2001.0,53.85388568,-3.844129959,-3.869177659,-6.896372932,312066.8671,1.03011E+12,10557.50467,1.39863E+11,84325.41553,12.49204212,36.30951264,4.826618333
Uruguay,2002.0,70.51173827,-7.732007215,-20.6891677,-21.55688414,287458.6987,9.50465E+11,9724.988048,1.09713E+11,87475.70445,12.34779435,40.02906731,12.61627664
Uruguay,2003.0,43.18654311,0.805283916,8.271227584,-2.456393303,289444.3211,9.58119E+11,9792.163453,1.07018E+11,102649.8062,11.98908859,51.75919958,16.54163515
Uruguay,2004.0,24.1933896,5.004160356,16.78475416,19.01667734,303598.4932,1.00606E+12,10271.01191,1.27369E+11,118549.5677,11.00501857,61.47668809,10.105056
Uruguay,2005.0,22.47494307,7.46013213,9.111184367,18.9596395,325867.37,1.08112E+12,11024.38817,1.51518E+11,128107.7047,10.935458,58.87769633,0.677868374
Uruguay,2006.0,23.75193528,4.098577354,12.12523882,13.9071418,338751.8751,1.12543E+12,11460.28265,1.7259E+11,143046.9445,11.28526386,61.97157452,7.41439913
Uruguay,2007.0,23.02997259,6.541510845,7.374320104,9.27766848,360220.8023,1.19905E+12,12186.59589,1.88602E+11,167803.1508,11.48018318,59.21044784,10.31496818
Uruguay,2008.0,27.16853395,7.176144665,24.99930481,19.31580877,385205.7293,1.28509E+12,13031.85859,2.25032E+11,195416.6055,12.21308649,65.20809501,8.902388578
Uruguay,2009.0,19.8647261,4.243494195,-11.21349885,-5.836748242,400587.704,1.33963E+12,13552.24473,2.11898E+11,220731.5654,12.94379407,53.39441927,8.617074545
Uruguay,2010.0,21.40403612,7.803409651,15.18612409,16.01982393,430752.9823,1.44416E+12,14572.76341,2.45843E+11,250993.5666,12.64589595,51.6990372,5.746856984
Uruguay,2011.0,21.97399051,5.162133025,9.869122705,6.978258041,451778.1382,1.51871E+12,15284.06347,2.62999E+11,289241.1352,12.76045865,53.24703401,9.875420246
Uruguay,2012.0,22.17052919,3.538178721,14.49376635,18.1541495,466445.2351,1.57245E+12,15780.26463,3.10744E+11,326741.3399,13.27383449,55.06115416,9.412912474
Uruguay,2013.0,24.37688152,4.637538629,4.773809899,3.796277573,486626.5182,1.64537E+12,16463.01571,3.22541E+11,371554.6431,13.52242978,49.71784647,8.999246669
Uruguay,2014.0,25.16679317,3.23879123,0.010459012,2.4057305,500834.697,1.69866E+12,16943.69127,3.303E+11,421487.1352,13.69639301,49.08762406,10.2206566
Uruguay,2015.0,27.81400853,0.370741258,-9.042757556,-9.238105206,501043.4443,1.70496E+12,16950.75338,2.99787E+11,463219.4528,13.83581,45.32824081,9.855420322
"Venezuela, RB",1997.0,12.60689645,6.370931401,33.99477697,23.86949875,1820.641994,41943151000,..,10685198000,1820.641994,13.53219266,51.24503641,33.94745993
"Venezuela, RB",1998.0,12.04051444,0.294055161,4.348851072,5.506383691,1789.77242,42066487000,..,11273566000,2127.865561,13.46771528,43.59939293,18.8902867
"Venezuela, RB",1999.0,11.21428579,-5.970458146,-10.6049346,-15.54699729,1650.393917,39554925000,..,9520865000,2476.100432,12.3169724,42.07023048,26.19271006
"Venezuela, RB",2000.0,10.48384232,3.686944167,6.706173045,2.620864806,1678.964631,41013293000,..,9770394000,3260.871774,12.44978451,47.85722155,29.45282511
"Venezuela, RB",2001.0,12.37006674,3.394236108,13.56776425,13.77113349,1704.382436,42405381000,..,11115888000,3574.954593,14.23723891,42.14126802,7.996904056
"Venezuela, RB",2002.0,10.12716637,-8.855647353,-33.98507914,-18.34987002,1525.807048,38650110000,..,9076137000,4257.252705,13.00735479,48.57571065,33.02287608
"Venezuela, RB",2003.0,8.906126215,-7.75530005,-35.49803338,-37.02554292,1382.849969,35652678000,..,5715648000,5206.255605,12.87077696,50.57700738,34.93375574
"Venezuela, RB",2004.0,11.08177213,18.28660669,91.33468161,49.74889986,1607.978815,42172343000,..,8559120000,8109.340526,11.95591617,55.3674556,33.95372434
"Venezuela, RB",2005.0,13.21487177,10.3179138,30.46616557,38.14957612,1744.498259,46523649000,..,11824388000,11402.34979,11.05590422,60.12732976,29.60405935
"Venezuela, RB",2006.0,17.03713287,9.872149109,36.25990792,29.52422569,1886.074099,51116533000,..,15315447000,14534.90749,11.71067812,58.66559156,17.90431555
"Venezuela, RB",2007.0,23.48117247,8.753578808,28.1641956,25.61773744,2019.649885,55591059000,..,19238918000,17968.74812,12.47106949,56.19909548,15.44847776
"Venezuela, RB",2008.0,21.46967381,5.277854124,2.191376641,2.430147059,2095.132236,58525074000,..,19706452000,24257.09486,11.85800259,51.82901238,30.13245285
"Venezuela, RB",2009.0,23.61362868,-3.202302657,-19.07951471,-8.345261745,1999.828438,56650924000,..,18061897000,24967.00245,13.70029943,38.52092966,7.83166636
"Venezuela, RB",2010.0,18.85433542,-1.488791251,1.040118185,-6.294289022,1943.49529,55807510000,..,16925029000,35411.2474,11.20953884,46.13689352,45.9432687
"Venezuela, RB",2011.0,20.47422565,4.176425359,15.19261786,4.369445984,1998.142401,58138269000,..,17664559000,46655.19806,11.51779501,49.6381216,28.14919095
"Venezuela, RB",2012.0,25.30374966,5.625956975,24.06029142,23.30810523,2083.753489,61409103000,..,21781833000,55494.65284,12.19195822,50.40356738,14.05943006
"Venezuela, RB",2013.0,29.89614969,1.343094036,-13.950301,-9.033399531,2085.724284,62233885000,..,19814193000,75267.85929,12.38882101,54.27776127,35.50267463
"Venezuela, RB",2014.0,..,-3.894386475,-22.92432193,-16.91324497,1980.914315,59810257000,..,16462970000,100394.6785,14.60335378,48.09081353,40.44049011
"Venezuela, RB",2015.0,..,..,..,..,..,..,..,..,..,..,..,..
Vietnam,1997.0,19.84884112,8.152084143,9.375925139,10.1626734,16055872.37,1.22E+15,1039.135027,2.64441E+14,4123438.87,8.130781225,94.34448407,6.597404782
Vietnam,1998.0,20.12386314,5.764455464,12.62908181,12.41071452,16745862.93,1.29E+15,1083.791171,2.97261E+14,4680725.746,7.62374071,97.00124851,8.837864123
Vietnam,1999.0,28.18658706,4.773586881,1.199768049,1.577212942,17321716.46,1.35E+15,1121.060375,3.01949E+14,5119341.934,6.785233859,102.7874066,5.734702832
Vietnam,2000.0,35.25907401,6.787316408,10.10945575,10.18037967,18291954.18,1.45E+15,1183.854097,3.32689E+14,5590374.883,6.41826259,111.4170944,3.408827662
Vietnam,2001.0,39.29039363,6.192893312,10.76817876,10.71901196,19226016.01,1.53E+15,1244.306519,3.68349E+14,6029922.382,6.329382188,111.955938,2.622264785
Vietnam,2002.0,43.13077449,6.320820988,12.72503482,12.86391515,20232255.48,1.63E+15,1309.430272,4.15734E+14,6643683.859,6.232244915,116.6968687,4.698928166
Vietnam,2003.0,48.37235081,6.899063492,11.86214582,11.90199549,21406831.12,1.74E+15,1385.448733,4.65214E+14,7529141.313,6.320065597,124.3279544,7.109602462
Vietnam,2004.0,58.72243079,7.536410612,10.5408006,10.44126355,22786499.35,1.88E+15,1474.740771,5.13788E+14,8690272.592,6.390962202,133.0164979,8.433312129
Vietnam,2005.0,60.46678778,7.547247727,11.15068523,9.750892801,24261353.35,2.02E+15,1570.193228,5.63887E+14,10993239.95,5.465201898,130.714846,18.81051957
Vietnam,2006.0,65.35954237,6.977954812,11.83362215,9.902334797,25703973.53,2.16E+15,1663.559513,6.19725E+14,12644934.36,5.532774724,138.3136219,8.568947975
Vietnam,2007.0,85.63968738,7.129504484,26.79830094,24.15719055,27273244.13,2.31E+15,1765.122605,7.69434E+14,14709009.26,5.55411628,154.605384,9.630225614
Vietnam,2008.0,82.87277097,5.661771208,6.278257083,3.838777734,28536288.93,2.44E+15,1846.866784,7.98971E+14,18879662.25,5.625083924,154.3174796,22.67331618
Vietnam,2009.0,103.3223538,5.397897543,4.312368603,8.725405452,29768630,2.57E+15,1926.623818,8.68684E+14,20919147.24,5.778407417,134.7063177,6.215623149
Vietnam,2010.0,90.35317571,6.423238217,10.4064712,10.8941894,31344368.83,2.74E+15,2028.605534,9.6332E+14,31344368.83,10.38330882,113.9776951,42.30326725
Vietnam,2011.0,79.94308882,6.413177689,-4.333385475,-4.77369929,33000375.09,2.92E+15,2135.782152,9.17334E+14,40066965.24,9.980918285,125.2605893,21.41366615
Vietnam,2012.0,75.54939675,5.50454562,2.637879084,2.340041904,34445647.54,3.08E+15,2229.320092,9.388E+14,45618158.01,10.44518703,123.2241255,9.077661531
