Country,Year,Portfolio_investment_assets,Real_Expenditure_GDP,Portfolio_investment_debt,Portfolio_investment_equity,Real_Public_GDP,Real_Priv_GDP,Real_Priv_GDP_Machine,Real_Expenditure_GDP_Gross_Fixed,Portfolio_investment_liab,Real_Priv_GDP_HH,Invest_net_liab,Real_Priv_GDP_Building,Real_Priv_GDP_HH_NP,Real_Public_GDP_Gov
Mexico,2004.0,16134.4775262792,10975177.4,1756.30413,0.256945,1599123.3,833169.3,792591.6,2612260.0,96816.5719847065,9376054.1,8572.262758,986499.1,,
Mexico,2005.0,25163.2076903967,11269940.2,8817.267686,87.838144,1635196.1,864325.5,901718.2,2774432.4,104259.072009634,9634744.1,3758.598245,1008388.7,,
Mexico,2006.0,38240.0989227897,11705299.3,1360.404824,-289.838435,1679470.2,958547.0,1003915.0,3032816.5,104762.582032098,10025829.1,-2886.062196,1070354.5,,
Mexico,2007.0,52271.3115203922,11987503.3,14026.461318,-875.787179,1710084.1,995550.3,1071739.2,3209199.0,122338.101211131,10277419.2,12843.907018,1141909.6,,
Mexico,2008.0,47679.2342333644,12110328.5,-12415.716504,224.637305,1760126.8,1020605.1,1140417.9,3419587.4,125368.00326684,10350201.7,8686.790156,1258564.4,,
Mexico,2009.0,30548.1707521619,11515062.7,32857.545066,-215.19248,1811864.5,902911.8,890468.0,3020564.9,107516.41570183,9703198.1,11657.600299,1227185.0,,
Mexico,2010.0,32915.6621061665,11904929.2,5800.448682,1880.74542,1853233.2,896673.0,1038514.9,3162931.2,149318.564233282,10051696.0,38022.308722,1227743.3,,
Mexico,2011.0,25712.671214205,12298952.7,-6611.184913,3705.737995,1909485.5,934165.8,1213330.6,3411149.0,187297.112502081,10389467.3,46987.495914,1263652.6,,
Mexico,2012.0,23648.3298643251,12606210.0,7424.609739,6847.961178,1973706.1,946787.6,1334425.3,3579230.7,267174.614256877,10632503.9,68946.504551,1298017.8,,
Mexico,2013.0,23129.7665035853,12803665.9,504.097955,4617.376238,1984414.9,899066.5,1334081.3,3459303.5,312123.54358215,10819250.9,52067.675631,1226155.7,,
Mexico,2014.0,21781.0061703424,13087989.5,-901.645951,5237.439925,2036270.5,927769.7,1391466.3,3560192.8,338553.495243104,11051719.0,44416.27174,1240956.8,,
Mexico,2015.0,20925.6619580007,13423937.4,-324.330136,2550.322702,2074997.0,961713.7,1536084.4,3729901.9,333111.354340636,11348940.4,16082.026158,1232103.9,,
Morocco,1997.0,,287267.21240977,0.0,0.0,59625.5476388666,,,87365.4779201382,,227641.664770903,0.0,,,
Morocco,1998.0,,304117.205448156,0.0,0.0,62048.7179978237,,,95705.955024944,,242068.487450332,0.0,,,
Morocco,1999.0,,314366.88287853,0.0,0.0,68229.1017012797,,,107946.693404235,,246137.781177251,0.0,,,
Morocco,2000.0,,323897.697406959,0.0,0.0,71437.886189885,,,109971.936815806,,252459.811217074,0.0,,,
Morocco,2001.0,,333751.628328673,0.0,0.0,76225.4408956363,,,111845.823754576,,257526.187433037,0.0,,,
Morocco,2002.0,2.93105144093636,346008.310785096,0.0,0.0,80571.9197091977,,,123711.039292312,22.494344447723,265436.391075899,0.0,,,
Morocco,2003.0,,368787.347631163,0.0,0.0,83318.479147748,,,130334.167658451,40.9261820135087,285468.868483415,0.0,,,
Morocco,2004.0,,387029.211858099,0.0,0.0,90945.2467584929,,,141072.974875736,40.8995217639972,296083.965099606,0.0,,,
Morocco,2005.0,,407347.173567366,0.0,3.80350818589361,98430.9768308584,,,154765.265697221,20.4986269379635,308916.196736508,0.0,,,
Morocco,2006.0,7.89915568904761,442918.619866829,0.0,-2.8803822257739,105971.448373444,,,173171.940218366,2.35319159000071,336947.171493386,0.0,,,
Morocco,2007.0,8.84198516828294,474415.109819978,0.0,16.2359152413096,113017.794131042,,,201323.323777381,6.17123891510657,361397.315688936,0.0,,,
Morocco,2008.0,76.0168926428095,521711.0,0.0,257.426781852919,118216.0,,,239885.0,,403495.0,0.0,,,
Morocco,2009.0,16.8318469230671,569920.0,0.0,12.2413413317812,134867.0,,,240237.0,,435053.0,0.0,,,
Morocco,2010.0,12.7439600808912,594397.0,0.0,22.0265511532507,137777.0,,,233554.0,,456620.0,0.0,,,
Morocco,2011.0,66.8633120365621,631966.0,0.0,399.643225105124,145558.0,,,259285.0,,486408.0,0.0,,,
Morocco,2012.0,39.1533764154859,674962.0,0.0,-102.584079639264,166322.0,,,267629.0,,508640.0,0.0,,,
Morocco,2013.0,10.3673349201286,703758.0,0.0,-178.184978883643,175258.0,,,274964.0,4390.62154933379,528500.0,0.0,,,
Morocco,2014.0,10.3732374896323,809709.0,,,191329.0,,,270552.0,7466.37931987835,618380.0,,,612719.0,
Morocco,2015.0,115.862584168711,828404.0,,,195011.0,,,277314.0,7778.89598917795,633393.0,,,626703.0,
"Netherlands, The",1997.0,118090.918104303,348732.85959371,26802.2631380199,12139.7022322735,111101.67391641,,,104422.60148895,93644.6559587547,237014.15230409,16978.5553190895,,,
"Netherlands, The",1998.0,189990.470139771,366648.6042175,49404.0824402556,19890.2746920201,115546.19981072,,,111486.7712302,136902.265988988,250326.65530701,26248.1974800144,,,
"Netherlands, The",1999.0,203649.4982,384420.96132761,41820.1237813924,52667.1657406599,118063.33470137,,,122620.17583793,172803.2552,265237.88306067,69604.3896882794,,,
"Netherlands, The",2000.0,224709.2365,398103.46056355,42189.8012601508,23443.5131877519,121962.65162596,,,125486.37302043,216442.6745,274954.28166753,38267.4679062323,,,
"Netherlands, The",2001.0,250672.565499999,409078.4356491,31438.7897113195,29571.2252335061,127451.03658351,,,127103.98619745,263614.455999999,280576.74236253,61258.6154970911,,,
"Netherlands, The",2002.0,352615.9367,417724.43737435,56404.7657031301,7924.1219112272,133012.2156617,,,121924.81977699,385112.0036,283842.12156896,49952.9951066998,,,
"Netherlands, The",2003.0,518532.228,420904.9102322,48034.9931637472,15411.7851751632,136707.43267122,,,119816.51984748,952264.11,283471.91191134,84423.1646288524,,,
"Netherlands, The",2004.0,656248.8832,422471.81936243,78467.6338451659,33921.0783655122,136060.20321795,,,120060.38133168,1129157.7443,285626.04795617,69519.2367253603,,,
"Netherlands, The",2005.0,682215.7912,426719.1500425,85941.4018848947,15241.7020573783,137712.8580207,,,123975.05355441,1076281.5995,288225.3975036,70541.7413017931,,,
"Netherlands, The",2006.0,766766.619,437397.64384109,33586.2972903595,10438.5911324453,149178.924719,,,132614.96404841,1289387.778,287776.24959076,93346.9938978637,,,
"Netherlands, The",2007.0,900024.2748,447399.19214259,25507.7903651953,32042.7721905858,153840.8005077,,,152221.37172933,1524598.0302,293171.09593426,83451.9213761158,,,
"Netherlands, The",2008.0,803116.6692,454850.66854455,-25452.4310772873,26998.0192868763,158781.29514079,,,147713.60282025,1559374.7994,295780.64557178,107486.357464543,,,
"Netherlands, The",2009.0,915498.418800001,456422.1194423,45522.0806210648,36594.8859895967,166212.27353691,,,135056.80051589,1754594.6166,290204.0911729,51746.5754377782,,,
"Netherlands, The",2010.0,841918.2408,458253.0,-8417.94545887471,4970.91434588741,167744.0,,,125898.0,1744155.222,290509.0,32768.6067735924,,,
"Netherlands, The",2011.0,823545.3537,457758.00000015,-2497.6417087185,21287.5089108966,167046.9999997,,,132076.0000008,1769368.1391,290710.99999997,12640.971159051,,,
"Netherlands, The",2012.0,945441.1386,452507.61600734,48390.9756985887,29478.6727630086,165113.6271509,,,123747.94587947,1882464.5052,287393.69835507,-630.749318186996,,,
"Netherlands, The",2013.0,962785.5666,449763.19052502,17139.7681041069,3423.78440630218,165144.71742133,,,121771.089995,1906757.451,284622.9231823,513.40083027784,,,
"Netherlands, The",2014.0,969570.5472,451745.61202083,42791.4324276834,32089.8755293979,166064.84903286,,,118840.23521803,1792339.407,285689.63981375,8551.11175162346,,,
"Netherlands, The",2015.0,904587.7656,457318.64702583,32537.1148744779,-39126.3305925809,165935.82175347,,,153291.81198187,1588091.0448,291337.81425123,-47111.7354007877,,,
New Zealand,1997.0,,102885.0,,,26071.0,9806.0,,27926.0,,76903.0,,8305.0,75003.0,
New Zealand,1998.0,,105763.0,,,26569.0,8439.0,,26023.0,,79249.0,,7892.0,77067.0,
New Zealand,1999.0,,109281.0,,,27458.0,9217.0,,28556.0,,81891.0,,8226.0,79718.0,
New Zealand,2000.0,4303.3952,110587.0,631.895309681701,1341.75001007655,27634.0,9489.0,,29843.0,23525.1684,82998.0,1380.98964064221,8605.0,80856.0,
New Zealand,2001.0,4528.95,113712.0,302.846463724832,881.809099869804,28909.0,8578.0,,29820.0,24683.193,84906.0,2202.42754991604,8835.0,82748.0,
New Zealand,2002.0,5774.12549999999,117634.0,14.9169522779476,1033.73674432024,29409.0,10270.0,,33512.0,31065.0794999999,88270.0,976.312552166584,9058.0,86063.0,
New Zealand,2003.0,5641.34999999999,124084.0,-72.1854297074721,-1072.7809545144,30343.0,12266.0,,36957.0,37435.45,93711.0,948.778266334711,9642.0,91441.0,
New Zealand,2004.0,6261.57440000001,131416.0,218.228976912412,1230.39993997038,31809.0,12735.0,,42135.0,50234.1200000001,99546.0,8838.82966432854,10438.0,97154.0,
New Zealand,2005.0,5479.8188,137789.0,-585.202392991617,1048.53750319049,33836.0,12206.0,,43720.0,49222.2918,103928.0,3345.85851001416,11946.0,101560.0,
New Zealand,2006.0,5953.56060000002,142317.0,161.646150107928,592.576436262128,35155.0,12002.0,,43151.0,53988.6438000002,107144.0,2772.83993883973,11942.0,104830.0,
New Zealand,2007.0,8531.02799999998,147924.0,630.181254612537,2375.28576831937,36593.0,12384.0,,46530.0,71044.6859999998,111312.0,14066.4367306472,13193.0,108853.0,
New Zealand,2008.0,7544.79700000002,150635.0,738.819028313974,-2540.97507688029,38328.0,10203.0,,45158.0,56397.3865000001,112311.0,-7424.96313593593,13668.0,109682.0,
New Zealand,2009.0,10524.5511,150368.0,1863.38800240499,2279.23714130812,38631.0,8903.0,,39450.0,68031.7722,111744.0,5873.51226055889,13591.0,108911.0,
New Zealand,2010.0,12155.4444,153994.0,325.213012060824,1857.81698224792,38841.0,9028.0,,39894.0,78797.703,115153.0,6602.04352110717,12165.0,112498.0,
New Zealand,2011.0,14249.7674999999,157926.0,1550.91784323614,-439.853779908033,39903.0,9004.0,,42430.0,82311.5933999997,118024.0,2469.96378121695,12200.0,115360.0,
New Zealand,2012.0,18175.0995,160881.0,3101.54949562729,-216.040651272746,39725.0,10370.0,,45154.0,93441.2395,121160.0,8028.95439910811,12540.0,118663.0,
New Zealand,2013.0,20970.8736,165762.0,2509.72132826964,4958.93320296508,40276.0,12207.0,,48673.0,91360.4376,125495.0,453.332813656041,12578.0,122989.0,
New Zealand,2014.0,29318.0391999999,171280.0,6418.96697905102,3090.15069082618,41647.0,13417.0,,53226.0,103768.6976,129642.0,10353.5208433882,12703.0,126957.0,
New Zealand,2015.0,28382.9055999999,177529.0,2212.50430925169,968.055203476643,42627.0,14164.0,,55083.0,96591.7247999997,134920.0,3338.18597872739,12986.0,132197.0,
Norway,1997.0,,1092663.4998945,9973.79757949791,2644.39114229901,395509.48778786,,,394078.84653099,,700984.75096868,3690.5683756539,,,
Norway,1998.0,27986.9736842105,1125909.3472524,281.966849725242,9066.03764358834,409530.19582077,,,442592.40875987,35784.8684210526,720813.71188006,7288.85442919689,,,
Norway,1999.0,30462.8397288389,1165942.0897787,4849.88553191708,2378.54387779441,422430.71412618,,,420779.05129173,36795.3230922321,747730.20634205,5271.25574970031,,,
Norway,2000.0,45340.6792111657,1207145.3232475,14109.4274008737,11033.9259795437,431323.88703732,,,406935.82779839,53615.9801096231,778915.53729462,8212.71488415604,,,
Norway,2001.0,58886.65719739,1239257.0633845,17322.7126374819,12345.8570031271,448588.47782282,,,404442.06825993,52389.0319144214,794983.48551094,-108.235448566421,,,
Norway,2002.0,87598.0877729446,1280025.4670111,16154.0936681676,6830.66017228013,464812.89243278,,,403012.18766244,64075.2544611453,819913.60061388,4322.14257911432,,,
Norway,2003.0,108426.047904192,1312630.6059077,10785.1916965002,8498.15491124943,470463.84954033,,,404982.96581292,81519.0119760479,846090.35896939,11082.5616934594,,,
Norway,2004.0,152526.986754967,1366104.9150028,30760.6094629427,7269.90905542891,476178.98418435,,,446076.67627785,90497.3509933775,892196.90967581,4859.61779021888,,,
Norway,2005.0,154678.729689808,1415547.7302759,19817.8597896095,18255.2418012065,485463.05663582,,,499090.60852567,99387.7400295421,931478.08857445,20680.2953909534,,,
Norway,2006.0,259442.811501597,1473409.3837372,94062.2932280513,18987.0103749308,496167.36963468,,,544340.01612089,137652.236421725,977682.72077208,31288.0775330564,,,
Norway,2007.0,297570.240295749,1536250.2825948,16228.3380915495,51820.439864665,506167.39668134,,,611032.51377416,190431.423290203,1029567.8296139,38001.1174692481,,,
Norway,2008.0,320003.714285714,1566321.8721051,42078.0519121195,91467.3723381713,519137.92684471,,,617936.20935583,205561.714285714,1046839.3385586,33230.556797859,,,
Norway,2009.0,296669.204152249,1588255.044305,-55150.0040505623,59462.9217465369,541157.48965065,,,574583.35579892,222784.948096886,1047156.4992685,3403.28711726288,,,
Norway,2010.0,323655.631399317,1640077.0,32957.7338847581,17875.3422108438,553027.0,,,537688.0,248246.928327645,1087050.0,33650.6337994787,,,
Norway,2011.0,341140.567612688,1671824.9029221,12908.1350114089,49398.9512915122,559070.52359688,,,577751.10440183,265560.601001669,1112753.7672391,18310.5409634838,,,
Norway,2012.0,395550.807899461,1719079.3704592,35208.4086791311,40097.4240175378,567591.96688118,,,621328.33659665,306873.967684022,1151731.5351696,23526.9483779923,,,
Norway,2013.0,445459.868421053,1756522.6569053,71929.6477208264,5616.80963257529,573077.0625633,,,660685.03220688,307113.322368421,1184108.5104078,15719.0381532105,,,
Norway,2014.0,444560.699865411,1796650.3520707,25877.1370619225,20731.9638915659,588494.67385761,,,659020.53516291,292323.149394347,1208636.216402,22133.7249043457,,,
Norway,2015.0,425640.635641317,1843388.3482442,26691.6360456596,9855.21228144667,602606.23061098,,,632634.2898651,263976.049943246,1241389.0179147,-2439.6274016012,,,
Pakistan,1997.0,,,0.0,0.0,,,,,,,-51.237476761623,,,
Pakistan,1998.0,,,,,,,,,,,-35.0,,,
Pakistan,1999.0,,,,,,,,,,,-20.0,,,
Pakistan,2000.0,,,,,,,,,,,-486.0,,,
Pakistan,2001.0,,,,,,,,,,,-62.0,,,
Pakistan,2002.0,,,,0.0,,,,,,,-646.0,,,
Pakistan,2003.0,1.0,,,2.0,,,,,325.0,,-93.0,,,
Pakistan,2004.0,3.0,,-0.01,-9.0,,,,,667.0,,343.02,,,
Pakistan,2005.0,5.0,,-6.0,-13.0,,,,,1109.0,,610.0,,,
Pakistan,2006.0,4.0,20145700.0,-12.0,16.0,2386900.0,,,4055600.0,2104.0,17758800.0,821.0,,,
Pakistan,2007.0,14.0,20886800.0,-20.0,15.0,2361200.0,,,4152800.0,2908.0,18525600.0,805.0,,,
Pakistan,2008.0,14.0,21524300.0,7.0,19.0,2339300.0,,,4343100.0,2925.0,19185000.0,27.0,,,
Pakistan,2009.0,33.0,21728400.0,-9.0,35.0,2635400.0,,,4127800.0,2290.0,19093000.0,-545.0,,,
Pakistan,2010.0,57.6,22134700.0,4.0,-10.0,2620200.0,,,3825400.0,1737.0,19514500.0,-625.0,,,
Pakistan,2011.0,92.0,23030200.0,-9.0,10.0,2620700.0,,,3530600.0,1682.0,20409400.0,-62.0,,,
Pakistan,2012.0,221.126729134123,24249900.0,-46.0,103.0,2813200.0,,,3616300.0,1673.693,21436700.0,-4.0,,,
Pakistan,2013.0,285.578028742572,24991800.0,-42.0,92.0,3096600.0,,,3709700.0,1640.345629,21895200.0,-34.0,,,
Pakistan,2014.0,176.221115835383,26261700.0,-51.0,-1.0,3143200.0,,,3803300.0,4665.852,23118600.0,3021.0,,,
Pakistan,2015.0,193.313222345641,27186900.0,26.0,-2.0,3398700.0,,,4403200.0,5063.79,23788100.0,411.0,,,
Panama,1997.0,2419.5,,1035.7,0.8,,,,,3528.5,,-80.2,,,
Panama,1998.0,1982.7,,-436.8,5.1,,,,,3733.8,,209.2,,,
Panama,1999.0,2504.2,,521.5,28.7,,,,,3948.2,,239.5,,,
Panama,2000.0,2599.2,,95.0,-2.0,,,,,4077.6,,153.7,,,
Panama,2001.0,3321.4,,751.5,1.2,,,,,4801.4,,727.1,,,
Panama,2002.0,3398.5,,14.8,-3.0,,,,,4813.7,,102.2,,,
Panama,2003.0,3480.8,,84.1,-8.7,,,,,4936.8,,139.6,,,
Panama,2004.0,4168.0,,657.7,-6.8,,,,,5682.8,,775.9,,,
Panama,2005.0,5253.9,,1085.9,16.9,,,,,5919.8,,319.5,,,
Panama,2006.0,6164.9,,906.3,142.8,,,,,6160.7,,247.9,,,
Panama,2007.0,7631.0,,1131.1,-125.4,,,,,6610.7,,450.0,,,
Panama,2008.0,8426.3,,502.6,16.7,,,,,6548.4,,-62.3000000000001,,,
Panama,2009.0,5873.4,,875.0,40.1,,,,,8790.7,,1323.0,,,
Panama,2010.0,7005.2,,838.2,66.5,,,,,10379.0,,0.0,,,
Panama,2011.0,7719.2,,706.9,53.8,,,,,12160.8,,168.4,,,
Panama,2012.0,8154.4,,-14.0,145.2,,,,,12149.3,,502.0,,,
Panama,2013.0,8795.0,,656.9,165.8,,,,,12782.0,,1177.2,,,
Panama,2014.0,9841.8,,991.8,116.4,,,,,14142.9,,2074.7,,,
Panama,2015.0,10966.7,,1193.6,262.2,,,,,15813.2,,1778.3,,,
Peru,1997.0,246.0,167817.0,138.0,119.0,23262.0,,,45167.0,4453.006,144555.0,249.55,,144555.0,
Peru,1998.0,275.0,165542.0,6.0,187.590333333333,23844.0,,,44635.0,4575.006,141698.0,122.0,,141698.0,
Peru,1999.0,303.0,164345.0,4.0,223.0,24679.0,,,39700.0,4154.073,139666.0,-18.0,,139666.0,
Peru,2000.0,409.0,168635.0,3.0,478.391547,25444.0,,,37654.0,4106.485,143191.0,-47.588,,143191.0,
Peru,2001.0,424.429640717339,169869.0,-23.0,340.908547,25240.0,,,34602.0,4009.835,144629.0,-96.65,,144629.0,
Peru,2002.0,408.763640717339,176914.0,-71.666,387.709547,25240.0,,,34772.0,4554.39485714286,151674.0,1733.40085714286,,151674.0,
Peru,2003.0,676.763640717339,181711.0,0.0,1286.892094,26224.0,,,36725.0,5724.29785714286,155487.0,1209.933,,155487.0,
Peru,2004.0,891.858640717339,188068.0,-1.0,425.805547,27299.0,,,39430.0,7034.76185714286,160769.0,1291.371,,160769.0,
Peru,2005.0,1067.81610691294,196437.0,-0.7,817.70674386427,29783.0,,,43816.0,8611.55985714286,166654.0,1809.63,,166654.0,
Peru,2006.0,1256.59836491294,209052.0,-0.783968749999999,1992.71026785208,32046.0,,,52084.0,8808.35676186361,177006.0,425.318329109139,,177006.0,
Peru,2007.0,1380.71255081366,225740.0,-0.738231250000001,391.073848726939,33424.0,,,63892.0,9703.47358429352,192316.0,3959.91850787731,,192316.0,
Peru,2008.0,1317.17141603366,244471.0,-0.719392356999997,-460.828413323385,35043.0,,,81666.0,8131.53158015979,209428.0,-85.7521057022879,,209428.0,
Peru,2009.0,1406.81284871249,255135.0,-0.700587574,3058.32424333679,39272.0,,,78886.0,9059.80500468916,215863.0,710.844275086119,,215863.0,
Peru,2010.0,178.134,276312.0,-0.849240069000001,1148.04720571049,40804.0,,,96141.0,12809.2696430966,235508.0,3793.6330752919,,235508.0,
Peru,2011.0,190.134,296285.0,-5.56920963,1703.30089090788,43817.0,,,105687.0,13860.1956049664,252468.0,850.265417346458,,252468.0,
Peru,2012.0,82.2588481473566,318682.0,0.0,2951.06252616133,47442.0,,,121423.0,19528.8282551096,271240.0,5044.36854197175,,271240.0,
Peru,2013.0,84.4558081473566,337808.0,0.0,1440.80193292233,51019.0,,,127954.0,24294.8657399036,286789.0,5368.91169051026,,286789.0,
Peru,2014.0,86.6527681473566,353243.0,0.0,4897.99178330433,54342.0,,,125380.0,27184.9885477592,298901.0,3224.94395718154,,298901.0,
Peru,2015.0,88.8497281473566,369624.0,0.0,-307.963489348823,58712.0,,,116404.0,28318.3777990193,310912.0,1878.54220153701,,310912.0,
Philippines,1997.0,,5518621.24487999,39.0,-30.0,870020.449820001,,,,,4648600.79505999,1006.0,,,
Philippines,1998.0,,5762893.09468999,419.0,184.0,868274.85242,,,,,4894618.24227,-589.0,,,
Philippines,1999.0,,5928538.4325,548.0,55.0,836752.057219999,,,,,5091786.37528,3776.0,,,
Philippines,2000.0,,6185145.0552593,770.0,42.0,828733.274,,,1277684.0421234,,5356411.7812593,461.0,,5356411.7812593,
Philippines,2001.0,2556.0,6385336.80860628,87.0,-30.0,817760.038811925,,,1219578.35797106,14274.0,5567576.76979436,-28.0,,5567576.76979436,
Philippines,2002.0,3178.0,6639359.39006946,620.0,8.0,787837.2084756,,,1267315.01416163,15980.0,5851522.18159386,1134.0,,5851522.18159386,
Philippines,2003.0,3945.0,6987336.18896526,770.0,48.0,821027.839323775,,,1388714.17363352,18162.0,6166308.34964148,880.0,,6166308.34964148,
Philippines,2004.0,4837.0,7368793.69228754,892.0,18.0,838402.307029089,,,1449043.17902279,17010.0,6530391.38525845,-230.0,,6530391.38525845,
Philippines,2005.0,5113.0,7683991.68439003,1698.96184243953,-55.1544658849866,863359.171940857,,,1434709.00501049,19578.0,6820632.51244917,2346.41859863565,,6820632.51244917,
Philippines,2006.0,7756.27875347153,8074294.44977884,553.824031392138,5.40835360809005,968395.435920745,,,1507109.52563619,21085.9301899536,7105899.0138581,3764.7444234625,,7105899.0138581,
Philippines,2007.0,7805.46957174829,8484864.30739362,49.1908182767498,91.9534920034296,1037211.95500007,,,1672959.42985229,21551.5887439072,7447652.35239355,712.541039002965,,7447652.35239355,
Philippines,2008.0,6319.97000929855,8777082.05728764,-1478.86439448239,-126.005622988855,1042500.45235553,,,1814189.36076428,19378.0748574708,7734581.60493211,-2730.10233896462,,7734581.60493211,
Philippines,2009.0,6582.08121011299,9087982.80807538,256.916111393661,-22.7475947168478,1157604.22028689,,,1852342.86373065,21772.4668216761,7930378.58778848,1980.09055031759,,7930378.58778848,
Philippines,2010.0,8045.26628710537,9420980.39623451,1465.17557170136,3.04577682395694,1205917.11664164,,,2221695.90173843,27310.3883658542,8215063.27959287,7810.97035789992,,8215063.27959287,
Philippines,2011.0,7462.57562534972,9900075.09279763,-582.647953120854,19.4970412578242,1228900.47380113,,,2129337.80869042,29459.7969018782,8671174.6189965,2060.30348457995,,8671174.6189965,
Philippines,2012.0,8406.65266118,10679965.5696459,943.853316501748,20.1901032312382,1419240.36725529,,,2402350.61513703,32705.062154506,9260725.20239064,2416.54046010866,,9260725.20239064,
Philippines,2013.0,7699.2890133297,11288960.041801,-706.165132409379,68.3915375139023,1489352.94226256,,,2686745.84846042,32110.5736143933,9799607.0995384,397.42089195274,,9799607.0995384,
Philippines,2014.0,10165.32922271,11909801.5423675,2470.35457767244,234.512688604964,1543340.56217491,,,2901280.53643954,30353.9765428459,10366460.9801926,-1198.9238203051,,10366460.9801926,
Philippines,2015.0,12837.87672806,12699997.0731692,2806.22340095835,536.495373050048,1665462.00096104,,,3301109.70888253,28250.4407329404,11034535.0722082,-1385.43872910381,,11034535.0722082,
"Poland, Rep. of",1997.0,837.0,716156.08436858,-759.0,-56.0,171021.35778487,,,164400.98901542,8653.0,545184.18200667,696.0,,,
"Poland, Rep. of",1998.0,1084.0,746844.46967482,131.0,-1.0,174420.78420136,,,187821.5489498,8689.0,572192.99947722,93.0,,,
"Poland, Rep. of",1999.0,1115.0,784431.65803358,376.0,172.0,180070.41980627,,,200684.50412408,9637.0,603920.43209928,677.0,,,
"Poland, Rep. of",2000.0,1528.0,815907.44696075,64.0,20.0,194330.54046986,,,205069.17059512,12707.0,621419.48241582,2976.0,,,
"Poland, Rep. of",2001.0,1203.0,835684.13908048,-115.0,67.0,201812.73624683,,,183405.87776603,14594.0,633973.00743166,1374.0,,,
"Poland, Rep. of",2002.0,2540.0,864640.42147439,889.0,268.0,205965.56873207,,,172212.17631898,19643.0,658516.50192887,3596.0,,,
"Poland, Rep. of",2003.0,3914.0,880578.17396632,1479.0,-183.0,213153.86334937,,,174280.49070359,27687.0,667616.15688701,4577.0,,,
"Poland, Rep. of",2004.0,5967.0,917659.24037367,1276.0,55.0,221216.58216,,,185963.26649013,42914.0,696562.08026229,8913.0,,,
"Poland, Rep. of",2005.0,7099.0,937645.9684769,1935.0,574.0,228850.73302571,,,201483.62559086,52644.0,709212.32107942,13761.0,,,
"Poland, Rep. of",2006.0,8627.0,983678.08380192,1657.0,2994.0,241508.50092714,,,232461.33421483,62033.0,742747.59521795,3836.0,,,
"Poland, Rep. of",2007.0,9945.0,1033617.6086348,461.0,5880.0,249152.66081068,,,276731.06323117,71938.0,784692.49427078,587.0,,,
"Poland, Rep. of",2008.0,6363.0,1096960.575128,-901.0,-1459.0,259874.138719,,,301101.76758788,61805.0,837094.78933836,-5286.0,,,
"Poland, Rep. of",2009.0,5314.0,1134478.368338,-413.0,1860.0,268554.68690242,,,293072.5471432,79311.0,865925.39771979,14622.0,,,
"Poland, Rep. of",2010.0,3870.0,1167479.0,-714.0,760.0,276268.0,,,282894.0,97644.0,891211.0,21546.0,,,
"Poland, Rep. of",2011.0,3666.0,1183701.7352361,-169.0,-522.0,271268.95055349,,,313078.58806934,100618.0,912431.74874704,13339.0,,,
"Poland, Rep. of",2012.0,3851.0,1190820.7522272,-190.0,649.0,270443.66153856,,,306813.63579411,134145.0,920368.02421079,16383.0,,,
"Poland, Rep. of",2013.0,4978.0,1196820.1941522,971.0,1386.0,277063.26196146,,,307581.75254816,133660.0,919741.23142165,-286.0,,,
"Poland, Rep. of",2014.0,7987.0,1237434.8615329,3194.0,2754.0,288007.66799398,,,343529.21657693,125029.0,949410.66338736,646.0,,,
"Poland, Rep. of",2015.0,10389.0,1280245.1914195,3194.0,10143.0,294884.7731481,,,367293.82880739,116270.0,985353.6030023,3486.0,,,
Portugal,1997.0,15354.7291134254,120098.8550188,6767.37711170606,739.09992364748,27493.473551083,,,35179.140981658,24371.872854293,92502.518613173,5524.61499120056,,,
Portugal,1998.0,22480.8139381807,126332.17517229,5022.07976926562,973.838745793097,29334.374315327,,,39307.215010239,28127.5008880179,96928.576403702,3218.78009772213,,,
Portugal,1999.0,30223.391,132494.70262498,4622.96362542133,2109.23982945057,30350.902166207,,,41692.959116917,32252.683,102032.17808988,9003.49560893786,,,
Portugal,2000.0,33380.757,137556.31161414,4973.03442479626,1043.41308271853,31660.075330528,,,43384.608058386,36885.9505,105794.44517677,5903.56304445272,,,
Portugal,2001.0,38481.9644999999,139600.39613111,7023.90275628671,1176.59000730287,32826.687609677,,,43806.524487869,49199.4537999999,106735.95369726,10940.4736162271,,,
Portugal,2002.0,53685.0504,141806.91199646,6216.57124485042,773.390656854239,33696.311599255,,,42320.655078177,70124.4716,108105.27705114,7809.78804773362,,,
Portugal,2003.0,86353.836,142022.14891672,20776.1477232049,735.398649089225,34309.311491312,,,39225.371337075,90568.467,107760.41024794,6607.95886700465,,,
Portugal,2004.0,107866.0611,145724.96216917,11808.1884957792,1758.31816987733,35264.350798203,,,39299.443539246,106452.2013,110515.12346183,7021.31553210672,,,
Portugal,2005.0,106001.9435,148422.54287765,16196.5998040796,3791.46071834771,36252.020442939,,,39342.738077216,108211.5216,112257.57546657,15953.3210994136,,,
Portugal,2006.0,116878.482,150050.51388187,2029.81009849189,4311.88767375952,36129.217405529,,,39045.002703544,126944.313,113960.30040722,9285.58583801438,,,
Portugal,2007.0,133908.1044,153169.95453817,7250.54616910518,2422.67883291713,36338.864425348,,,40250.006109759,165346.272,116819.92171224,23608.7956459931,,,
Portugal,2008.0,137196.5694,155038.12383993,16308.4772264204,-284.867877602615,36586.188213533,,,40420.448688094,189090.279,118422.18594333,31799.7235059705,,,
